#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
4in1;4 Fun in 1;MAME;;1981;Armenia / Food and Fun;;2;90;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;1;;;;
4dwarrio;4-D Warriors (315-5162);MAME;;1985;Coreland / Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
64street;64th. Street - A Detective Story (World);MAME;;1991;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
720;720 Degrees (rev 4);MAME;;1986;Atari Games;;1;0;joystick (analog),dial;good;1;raster;;;;2;;;;
9ballsht;9-Ball Shootout (set 1);MAME;;1993;E-Scape EnterMedia (Bundra license);;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
mag_day;A Day In Space (31/03/87);MAME;;1987;EFO SA / Cedar;;2;90;joystick (8-way),joystick (8-way);imperfect;1;raster;cedmag;;;3;;;;
ad2083;A. D. 2083;MAME;;1983;Midcoin;;1;90;joystick (8-way);imperfect;1;raster;;;;2;;;;
abcop;A.B. Cop (World) (FD1094 317-0169b);MAME;;1990;Sega;;1;0;paddle,pedal;good;1;raster;;;;1;;;;
apb;APB - All Points Bulletin (rev 7);MAME;;1987;Atari Games;;1;270;dial,pedal;good;1;raster;;;;2;;;;
aso;ASO - Armored Scrum Object;MAME;;1985;SNK;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
ar_argh;Aaargh (Arcadia);MAME;;1988;Arcadia Systems;;2;0;joystick (8-way),joystick (8-way);good;1;raster;ar_bios;;;2;;;;
aceattac;Ace Attacker (FD1094 317-0059);MAME;;1988;Sega;;4;270;positional,trackball,joystick (analog),positional,pedal,trackball,joystick (analog),pedal;good;1;raster;;;;1;;;;
acedrvrw;Ace Driver: Racing Evolution (Rev. AD2, World);MAME;;1994;Namco;;2;0;joystick (vertical2-way),paddle,pedal,joystick (8-way);imperfect;1;raster;;;;4;;;;
victlapw;Ace Driver: Victory Lap (Rev. ADV2, World);MAME;;1996;Namco;;2;0;joystick (vertical2-way),paddle,pedal,joystick (8-way);imperfect;1;raster;;;;4;;;;
acrobatm;Acrobat Mission;MAME;;1991;UPL (Taito license);;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
dogfgt;Acrobatic Dog-Fight;MAME;;1984;Technos Japan;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
actfancr;Act-Fancer Cybernetick Hyper Weapon (World revision 3);MAME;;1989;Data East Corporation;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
afighter;Action Fighter (FD1089A 317-0018);MAME;;1986;Sega;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
actionhw;Action Hollywood;MAME;;1995;TCH;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
robby;The Adventures of Robby Roto!;MAME;;1981;Dave Nutting Associates / Bally Midway;;2;0;joystick (4-way),joystick (4-way);good;1;raster;;;;1;;;;
aerofgt;Aero Fighters (World / USA + Canada / Korea / Hong Kong / Taiwan) (newer hardware);MAME;;1992;Video System Co.;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
sonicwi2;Aero Fighters 2 / Sonic Wings 2;MAME;;1994;Video System Co.;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
sonicwi3;Aero Fighters 3 / Sonic Wings 3;MAME;;1995;Video System Co.;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
aerofgts;Aero Fighters Special (Taiwan);MAME;;1996;Video System Co.;;4;270;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;coh1002v;;;3;;;;
aburner2;After Burner II;MAME;;1987;Sega;;1;0;joystick (analog);good;1;raster;;;;2;;;;
aoh;Age Of Heroes - Silkroad 2 (v0.63 - 2001/02/07);MAME;;2001;Unico;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
aodk;Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku (ADM-008 ~ ADH-008);MAME;;1994;ADK / SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
agress;Agress - Missile Daisenryaku (Japan);MAME;;1991;Palco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
koshien;Ah Eikou no Koshien (Japan);MAME;;1990;Taito Corporation;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
airass;Air Assault (World);MAME;;1993;Irem;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
airattck;Air Attack (set 1);MAME;;1996;Comad;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
airbustr;Air Buster: Trouble Specialty Raid Unit (World);MAME;;1990;Kaneko (Namco license);;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
airco22b;Air Combat 22 (Rev. ACS1 Ver.B, Japan);MAME;;1995;Namco;;1;0;joystick (analog);imperfect;1;raster;;;;2;;;;
airduel;Air Duel (World, M82 hardware);MAME;;1990;Irem;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
agallet;Air Gallet (Europe);MAME;;1996;Gazelle (Banpresto license);;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
arescue;Air Rescue (World);MAME;;1992;Sega;;2;0;joystick (analog),joystick (analog);imperfect;2;raster;;;;2;;;;
airwolf;Airwolf;MAME;;1987;Kyugo;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
ajax;Ajax;MAME;;1987;Konami;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
akatana;Akai Katana (2010/ 8/13 MASTER VER.);MAME;;2010;Cave (AMI license);;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;4;;;;
alcon;Alcon (US);MAME;;1986;Toaplan / Taito America Corp.;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
alexkidd;Alex Kidd: The Lost Stars (set 2, unprotected);MAME;;1986;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
alienar;Alien Arena;MAME;;1985;Duncan Brown;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
aliencha;Alien Challenge (World);MAME;;1994;IGS;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
aliencr;Alien Crush (United Amusements PC Engine);MAME;;1989;Hudson Soft;;1;0;joystick (8-way);imperfect;1;raster;;;;3;;;;
aliensec;Alien Sector;MAME;;1985;Namco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
astorm;Alien Storm (World, 2 Players) (FD1094 317-0154);MAME;;1990;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
aliensyn;Alien Syndrome (set 4, System 16B, unprotected);MAME;;1987;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
avsp;Alien vs. Predator (Euro 940520);MAME;;1994;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
alien3;Alien3: The Gun (World);MAME;;1993;Sega;;2;0;joystick (analog),joystick (analog);imperfect;1;raster;;;;2;;;;
aliens;Aliens (World set 1);MAME;;1990;Konami;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
aafb;All American Football (rev E);MAME;;1989;Leland Corporation;;4;270;joystick (8-way),joystick (analog),joystick (8-way),joystick (8-way),joystick (analog),joystick (8-way);good;1;raster;;;;1;;;;
alleymas;Alley Master;MAME;;1986;Cinematronics;;1;270;joystick (analog);good;1;raster;;;;2;;;;
aligator;Alligator Hunt (World, protected);MAME;;1994;Gaelco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
alpham2;Alpha Mission II / ASO II - Last Guardian (NGM-007 ~ NGH-007);MAME;;1991;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
alpha1v;Alpha One (Vision Electronics);MAME;;1988;Vision Electronics;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
alpinerd;Alpine Racer (Rev. AR2 Ver.D, World);MAME;;1994;Namco;;2;0;joystick (2-way),joystick (analog),joystick (analog);imperfect;1;raster;;;;;;;;
alpinr2b;Alpine Racer 2 (Rev. ARS2 Ver.B, World);MAME;;1996;Namco;;2;0;joystick (2-way),joystick (analog),joystick (analog);imperfect;1;raster;;;;;;;;
alpine;Alpine Ski (set 1);MAME;;1982;Taito Corporation;;2;270;joystick (2-way),joystick (2-way);good;1;raster;;;;1;;;;
altair;Altair;MAME;;1981;Cidelsa;;1;90;joystick (8-way);imperfect;1;raster;;;;2;;;;
altbeast;Altered Beast (set 8) (8751 317-0078);MAME;;1988;Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
mrflea;The Amazing Adventures of Mr. F. Lea;MAME;;1982;Pacific Novelty;;1;270;joystick (4-way);good;1;raster;;;;1;;;;
maze;Amazing Maze;MAME;;1976;Midway;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;;;;;
ambush;Ambush;MAME;;1983;Tecfri;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
amerdart;AmeriDarts (set 1);MAME;;1989;Ameri;;2;0;trackball,trackball;good;1;raster;;;;1;;;;
horshoes;American Horseshoes (US);MAME;;1990;Taito America Corporation;;1;270;trackball;good;1;raster;;;;2;;;;
amspdwy;American Speedway (set 1);MAME;;1987;Enerdyne Technologies Inc.;;2;0;dial,dial;good;1;raster;;;;1;;;;
amidar;Amidar;MAME;;1982;Konami;;2;90;joystick (4-way),joystick (4-way);good;1;raster;;;;1;;;;
androdun;Andro Dunos (NGM-049 ~ NGH-049);MAME;;1992;Visco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
angelkds;Angel Kids (Japan);MAME;;1988;Sega / Nasco?;;2;90;double joystick,double joystick;good;1;raster;;;;;;;;
cadanglr;Angler Dangler (DECO Cassette) (US);MAME;;1982;Data East Corporation;;2;270;joystick (8-way),joystick (analog),joystick (8-way),joystick (analog);good;1;raster;decocass;;;2;;;;
animalc;Animal Catch;MAME;;2000;Sammy;;1;0;only_buttons;good;1;raster;sammymdl;;;2;;;;
animechmp;Anime Champ (GCA07 VER. JAA);MAME;;2000;Konami;;3;0;only_buttons,only_buttons,only_buttons;imperfect;1;raster;sys573;;;3;;;;
anteater;Anteater;MAME;;1982;Tago Electronics;;1;90;joystick (4-way);good;1;raster;;;;1;;;;
appoooh;Appoooh;MAME;;1984;Sanritsu / Sega;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
aquajack;Aqua Jack (World);MAME;;1990;Taito Corporation Japan;;1;0;joystick (8-way),dial;imperfect;1;raster;;;;4;;;;
aquajet;Aqua Jet (Rev. AJ2 Ver.B, World);MAME;;1996;Namco;;1;0;joystick (analog),paddle,pedal;imperfect;1;raster;;;;;;;;
aquarush;Aqua Rush (Japan, AQ1/VER.A1);MAME;;1999;Namco;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;6;;;;
aquarium;Aquarium (US);MAME;;1996;Excellent System;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
arabian;Arabian;MAME;;1983;Sun Electronics;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
arabfgt;Arabian Fight (World);MAME;;1991;Sega;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
arabianm;Arabian Magic (Ver 1.0O 1992/07/06);MAME;;1992;Taito Corporation Japan;;4;0;joystick (8-way),dial,joystick (8-way),dial,joystick (8-way),joystick (8-way);imperfect;1;raster;;;;4;;;;
arbalest;Arbalester;MAME;;1989;Seta;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
arcadian;Arcadia (NMK);MAME;;1994;NMK;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
archrivl;Arch Rivals (rev 4.0 6/29/89);MAME;;1989;Bally Midway;;2;0;joystick (analog),joystick (analog);good;1;raster;;;;2;;;;
area51;Area 51 (R3000);MAME;;1996;Atari Games;;2;0;lightgun,lightgun;good;1;raster;;;chd;1;;;;
area51mx;Area 51 / Maximum Force Duo v2.0;MAME;;1998;Atari Games;;2;0;lightgun,lightgun;good;1;raster;;;chd;1;;;;
argus;Argus;MAME;;1986;NMK (Jaleco license);;2;270;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
arkarea;Ark Area;MAME;;1988;UPL;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
arkanoid;Arkanoid (World, older);MAME;;1986;Taito Corporation Japan;;2;90;dial,dial;good;1;raster;;;;1;;;;
arknoid2;Arkanoid - Revenge of DOH (World);MAME;;1987;Taito Corporation Japan;;2;270;dial,dial;good;1;raster;;;;1;;;;
arkretrn;Arkanoid Returns (Ver 2.02O 1997/02/10);MAME;;1997;Taito Corporation;;4;0;joystick (8-way),dial,joystick (8-way),dial,joystick (8-way),joystick (8-way);imperfect;1;raster;;;;4;;;;
arlingtn;Arlington Horse Racing (v1.40-D);MAME;;1991;Strata/Incredible Technologies;;1;0;joystick (vertical2-way);good;1;raster;;;;4;;;;
armwrest;Arm Wrestling;MAME;;1985;Nintendo;;1;0;joystick (3 (half4)-way);good;2;raster;;;;1;;;;
adillor;Armadillo Racing (Rev. AM1 Ver.A, Japan);MAME;;1997;Namco;;2;0;joystick (analog),joystick (8-way);imperfect;1;raster;;;;2;;;;
armedf;Armed F (Japan);MAME;;1988;Nichibutsu;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
batrider;Armed Police Batrider (Europe) (Fri Feb 13 1998);MAME;;1998;Raizing / Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
armora;Armor Attack;MAME;;1980;Cinematronics;;2;180;joystick (2-way),joystick (2-way);good;1;vector;;;;2;;;;
armorcar;Armored Car (set 1);MAME;;1981;Stern Electronics;;2;90;joystick (4-way),joystick (4-way);good;1;raster;;;;2;;;;
armwar;Armored Warriors (Euro 941024);MAME;;1994;Capcom;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
aof;Art of Fighting / Ryuuko no Ken (NGM-044 ~ NGH-044);MAME;;1992;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
aof2;Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056);MAME;;1994;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
aof3;Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden;MAME;;1996;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
ashura;Ashura Blaster (World);MAME;;1990;Taito Corporation Japan;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
assault;Assault (Rev B);MAME;;1988;Namco;;2;90;double joystick,double joystick;good;1;raster;;;;1;;;;
asterix;Asterix (ver EAD);MAME;;1992;Konami;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;2;;;;
asteroid;Asteroids (rev 4);MAME;;1979;Atari;;1;0;only_buttons;good;1;vector;;;;5;;;;
astdelux;Asteroids Deluxe (rev 3);MAME;;1980;Atari;;1;0;only_buttons;good;1;vector;;;;5;;;;
astrass;Astra SuperStars (J 980514 V1.002);MAME;;1998;Sunsoft;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;stvbios;;;6;;;;
astrob;Astro Blaster (version 3);MAME;;1981;Sega;;2;270;joystick (2-way),joystick (2-way);good;1;raster;;;;2;;;;
mf_achas;Astro Chase (Max-A-Flex);MAME;;1982;Exidy / First Star Software;;4;0;joystick (8-way),keypad,joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;maxaflex;;;2;;;;
castfant;Astro Fantasia (DECO Cassette) (US);MAME;;1981;Data East Corporation;;2;270;joystick (8-way),joystick (analog),joystick (8-way),joystick (analog);good;1;raster;decocass;;;2;;;;
astrof;Astro Fighter (set 1);MAME;;1979;Data East;;2;90;joystick (2-way),joystick (2-way);imperfect;1;raster;;;;1;;;;
astrowar;Astro Wars;MAME;;1980;Zaccaria / Zelco;;2;90;joystick (2-way),joystick (2-way);imperfect;1;raster;;;;1;;;;
astropal;Astropal;MAME;;1980?;Sidam?;;1;0;joystick (2-way);imperfect;1;raster;;;;3;;;;
astyanax;The Astyanax;MAME;;1989;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
asuka;Asuka & Asuka (World);MAME;;1988;Taito Corporation;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
asurabld;Asura Blade - Sword of Dynasty (Japan);MAME;;1998;Fuuki;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
asurabus;Asura Buster - Eternal Warriors (Japan);MAME;;2000;Fuuki;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
abaseb;Atari Baseball (set 1);MAME;;1979;Atari;;2;0;trackball,trackball;good;1;raster;;;;1;;;;
bsktball;Atari Basketball;MAME;;1979;Atari;;2;0;trackball,trackball;good;1;raster;;;;1;;;;
atarifb;Atari Football (revision 2);MAME;;1978;Atari;;2;0;trackball,trackball;good;1;raster;;;;1;;;;
rbibb;Vs. Atari R.B.I. Baseball (set 1);MAME;;1986;Namco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
soccer;Atari Soccer;MAME;;1980;Atari;;4;0;trackball,trackball,trackball,trackball;good;1;raster;;;;2;;;;
athena;Athena;MAME;;1986;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
atomicp;Atomic Point (Korea);MAME;;1990;Philko;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
aplarail;Attack Pla Rail (Japan, AP1/VER.A);MAME;;1998;Namco / Tomy;;1;0;joystick (analog);imperfect;1;raster;;;;2;;;;
attckufo;Attack UFO;MAME;;1980;Ryoto Electric Co.;;2;270;joystick (2-way),joystick (2-way);good;1;raster;;;;1;;;;
aurail;Aurail (set 3, US) (unprotected);MAME;;1990;Sega / Westone;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
avalnche;Avalanche;MAME;;1978;Atari;;1;0;paddle;good;1;raster;;;;1;;;;
avengers;Avengers (US set 1);MAME;;1987;Capcom;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
avengrgs;Avengers In Galactic Storm (US/Europe 1.0);MAME;;1995;Data East Corporation;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;;;;4;;;;
avspirit;Avenging Spirit;MAME;;1991;Jaleco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
aztarac;Aztarac;MAME;;1983;Centuri;;1;0;joystick (analog),dial;good;1;vector;;;;2;;;;
azurian;Azurian Attack;MAME;;1982;Rait Electronics Ltd;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
bwings;B-Wings (Japan new Ver.);MAME;;1984;Data East Corporation;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
bonkadv;B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;MAME;;1994;Kaneko;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
bcstry;B.C. Story (set 1);MAME;;1997;SemiCom / Tirano;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;;;;3;;;;
brapboys;B.Rap Boys (World);MAME;;1992;Kaneko;;3;0;joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
bssoccer;Back Street Soccer (KRB-0031 PCB);MAME;;1996;SunA (Unico license);;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
backfire;Backfire! (Japan, set 1);MAME;;1995;Data East Corporation;;2;0;joystick (8-way),paddle,joystick (8-way),paddle;good;2;raster;;;;3;;;;
baddudes;Bad Dudes vs. Dragonninja (US revision 1);MAME;;1988;Data East USA;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;2;;;;
badlands;Bad Lands;MAME;;1989;Atari Games;;2;0;dial,dial;good;1;raster;;;;2;;;;
bagman;Bagman;MAME;;1982;Valadon Automation;;2;270;joystick (4-way),joystick (4-way);good;1;raster;;;;1;;;;
bakubaku;Baku Baku Animal (J 950407 V1.000);MAME;;1995;Sega;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;stvbios;;;4;;;;
bakutotu;Bakutotsu Kijuutei;MAME;;1988;Namco;;2;180;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
balcube;Bal Cube;MAME;;1996;Metro;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
ballbomb;Balloon Bomber;MAME;;1980;Taito;;2;270;joystick (2-way),joystick (2-way);imperfect;1;raster;;;;1;;;;
ballbros;Balloon Brothers;MAME;;1992;East Technology;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
balonfgt;Vs. Balloon Fight (set BF4 A-3);MAME;;1984;Nintendo;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;2;raster;;;;2;;;;
baluba;Baluba-louk no Densetsu (Japan);MAME;;1986;Able Corp, Ltd.;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
bangball;Bang Bang Ball (v1.05);MAME;;1996;Banpresto / Kunihiko Tashiro+Goodhouse;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
b2b;Bang Bang Busters (2010 NCI release);MAME;;2000;Visco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
bangbead;Bang Bead;MAME;;2000;Visco;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
bang;Bang!;MAME;;1998;Gaelco;;2;0;lightgun,lightgun;good;1;raster;;;;1;;;;
bankp;Bank Panic;MAME;;1984;Sanritsu / Sega;;2;0;joystick (2-way),joystick (2-way);good;1;raster;;;;3;;;;
barricad;Barricade;MAME;;1976;Ramtek;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);imperfect;1;raster;;;;;;;;
barrier;Barrier;MAME;;1979;Cinematronics (Vectorbeam license);;2;270;joystick (4-way),joystick (4-way);good;1;vector;;;;;;;;
baryon;Baryon - Future Assault (set 1);MAME;;1997;SemiCom / Tirano;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
vsbball;Vs. BaseBall (US, set BA E-1);MAME;;1984;Nintendo of America;;4;0;joystick (8-way),joystick (8-way),joystick (8-way),joystick (8-way);good;2;raster;;;;2;;;;
bstars2;Baseball Stars 2;MAME;;1992;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
bstars;Baseball Stars Professional (NGM-002);MAME;;1990;SNK;;2;0;joystick (8-way),joystick (8-way);good;1;raster;neogeo;;;4;;;;
basebal2;Baseball: The Season II;MAME;;1987;Cinematronics;;2;0;joystick (analog),joystick (analog);good;1;raster;;;;6;;;;
batman;Batman;MAME;;1991;Atari Games;;1;0;joystick (8-way);good;1;raster;;;;2;;;;
batmanfr;Batman Forever (JUE 960507 V1.000);MAME;;1996;Acclaim;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;stvbios;;;3;;;;
batsugun;Batsugun;MAME;;1993;Toaplan;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
battlnts;Battlantis (program code G);MAME;;1987;Konami;;2;90;joystick (8-way),joystick (8-way);good;1;raster;;;;1;;;;
ts2;Battle Arena Toshinden 2 (USA 951124);MAME;;1995;Capcom / Takara;;2;0;joystick (8-way),joystick (8-way);imperfect;1;raster;coh1000c;;;6;;;;
bbakraid;Battle Bakraid - Unlimited Version (USA) (Tue Jun 8 1999);MAME;;1999;Eighting;;2;270;joystick (8-way),joystick (8-way);good;1;raster;;;;3;;;;
bchopper;Battle Chopper (World);MAME;;1987;Irem;;2;0;joystick (8-way),joystick (8-way);good;1;raster;;;;4;;;;
